Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
P1,05/01/2003,Porto,Sp Braga,3,0,H,1,0,H,1.2,5,11,1.21,5.5,10,1.2,5,10,1.2,5.5,9,1.2,4.7,11,1.55,2.15
P1,05/01/2003,Santa Clara,Pacos Ferreira,0,0,D,0,0,D,2.2,3.25,2.75,2.22,3.15,2.93,2.2,3,2.9,2.2,3.1,2.875,2.1,3.1,3,1.7,1.9
P1,06/01/2003,Nacional,Belenenses,1,1,D,0,0,D,2.1,3.2,3,2.22,3.15,2.93,2.3,2.9,2.8,2.1,3.3,2.875,2.1,3.2,2.85,1.75,1.85
P1,10/01/2003,Sp Braga,Academica,1,1,D,0,0,D,1.667,3.4,4.333,1.67,3.5,4.55,1.7,3,4.6,1.615,3.5,4.5,1.7,3.4,4,1.8,1.8
P1,11/01/2003,Gil Vicente,Leiria,3,1,H,2,1,H,1.909,3.25,3.4,2,3.25,3.4,1.9,3.1,3.5,2,3.2,3.2,1.9,3.2,3.4,1.8,1.8
P1,11/01/2003,Guimaraes,Benfica,1,1,D,0,0,D,2.5,3.25,2.4,2.65,3.25,2.4,2.8,3.1,2.2,2.6,3.25,2.3,2.6,3.2,2.3,1.7,1.9
P1,11/01/2003,Sp Lisbon,Porto,0,1,A,0,1,A,2.4,3.25,2.5,2.4,3.25,2.65,2.5,3,2.5,2.375,3.2,2.625,2.37,3.1,2.62,1.75,1.85
P1,12/01/2003,Boavista,Nacional,0,0,D,0,0,D,1.615,3.5,4.5,1.61,3.6,4.9,1.6,3.4,4.6,1.615,3.5,4.5,1.6,3.5,4.5,1.75,1.85
P1,12/01/2003,Maritimo,Beira Mar,3,0,H,1,0,H,1.571,3.5,5,1.65,3.5,4.7,1.6,3.3,4.8,1.571,3.5,5,1.55,3.5,5,1.7,1.9
P1,12/01/2003,Pacos Ferreira,Moreirense,1,1,D,0,1,A,1.667,3.3,4.5,1.73,3.33,4.44,1.65,3.3,4.4,1.727,3.4,4,1.65,3.5,4.1,1.7,1.9
P1,12/01/2003,Varzim,Santa Clara,0,0,D,0,0,D,1.533,3.4,5.5,1.55,3.6,5.5,1.5,3.5,5.4,1.533,3.4,5.5,1.55,3.5,5,1.7,1.9
P1,13/01/2003,Belenenses,Setubal,0,0,D,0,0,D,1.667,3.4,4.333,1.71,3.5,4.3,1.75,3.1,4.2,1.7,3.4,4.2,1.7,3.4,4,1.7,1.9
P1,17/01/2003,Guimaraes,Leiria,1,2,A,0,1,A,1.667,3.25,4.5,1.75,3.35,4.25,1.85,3.1,3.6,1.75,3.25,4,1.65,3.25,4.5,1.75,1.85
P1,18/01/2003,Maritimo,Benfica,1,2,A,0,0,D,2.75,3.2,2.25,2.85,3.3,2.2,2.7,2.9,2.4,2.8,3.2,2.2,2.75,3.1,2.3,1.8,1.8
P1,19/01/2003,Beira Mar,Moreirense,1,2,A,0,2,A,1.909,3.25,3.4,1.85,3.3,3.8,1.85,3.1,3.6,1.85,3.3,3.6,1.9,3.3,3.3,1.85,1.75
P1,19/01/2003,Belenenses,Porto,1,3,A,1,0,H,3.5,3.4,1.833,3.65,3.25,1.9,3.2,3.1,2,3.4,3.25,1.909,3.4,3.25,1.9,1.75,1.85
P1,19/01/2003,Boavista,Setubal,1,0,H,1,0,H,1.8,3.1,4,1.8,3.15,4.3,1.7,3.2,4.2,1.75,3.25,4,1.7,3.5,3.8,1.7,1.9
P1,19/01/2003,Sp Braga,Santa Clara,1,1,D,1,1,D,1.615,3.5,4.5,1.65,3.4,4.85,1.7,3.2,4.2,1.615,3.25,5,1.65,3.5,4.1,1.85,1.75
P1,19/01/2003,Varzim,Pacos Ferreira,0,0,D,0,0,D,1.667,3.25,4.5,1.65,3.4,4.85,1.8,3.1,3.8,1.667,3.4,4.333,1.65,3.5,4.1,1.9,1.7
P1,20/01/2003,Gil Vicente,Nacional,2,0,H,1,0,H,1.667,3.25,4.5,1.7,3.35,4.55,1.7,3.2,4.2,1.7,3.4,4.2,1.7,3.4,4,1.75,1.85
P1,24/01/2003,Academica,Belenenses,2,1,H,1,0,H,2.25,3,2.87,2.15,3.15,3,2.3,2.9,2.8,2.3,3.2,2.62,2.35,3.15,2.55,1.7,1.9
P1,25/01/2003,Leiria,Maritimo,3,0,H,2,0,H,1.61,3.5,4.5,1.6,3.4,5.1,1.7,3.1,4.4,1.67,3.3,4.5,1.65,3.35,4.3,1.7,1.9
P1,25/01/2003,Porto,Boavista,1,0,H,0,0,D,1.4,3.6,7.5,1.4,3.85,7.25,1.5,3.5,5.4,1.4,3.75,7,1.44,3.6,6.5,1.65,1.95
P1,25/01/2003,Santa Clara,Sp Lisbon,0,1,A,0,1,A,4,3.25,1.72,4.35,3.35,1.7,3.8,3.1,1.8,4,3.25,1.75,3.9,3.4,1.7,1.65,1.95
P1,26/01/2003,Benfica,Beira Mar,1,0,H,0,0,D,1.2,5,11,1.2,5.5,10,1.25,4.5,9,1.22,5,9,1.2,4.9,10,1.55,2.15
P1,26/01/2003,Moreirense,Varzim,1,0,H,0,0,D,2.1,3.25,2.87,2.15,3.15,3,2.2,2.7,3.2,2.25,3.2,2.75,2.15,3.25,2.75,1.7,1.9
P1,26/01/2003,Nacional,Guimaraes,0,0,D,0,0,D,2.5,3.2,2.4,2.65,3.15,2.37,2.5,3,2.5,2.6,3.25,2.3,2.45,3.1,2.45,1.9,1.7
P1,26/01/2003,Pacos Ferreira,Sp Braga,0,1,A,0,0,D,1.8,3.25,3.75,1.8,3.25,4,1.85,3,3.8,1.83,3.3,3.6,1.8,3.25,3.65,1.85,1.75
P1,26/01/2003,Setubal,Gil Vicente,0,1,A,0,0,D,2.5,3.2,2.4,2.6,3.15,2.4,2.3,2.9,2.8,2.5,3.2,2.4,2.3,3.15,2.6,1.9,1.7
P1,01/02/2003,Boavista,Academica,4,1,H,2,1,H,1.61,3.25,5,1.6,3.35,5.5,1.55,3.5,4.8,1.6,3.3,5,1.65,3.4,4.3,1.95,1.65
P1,02/02/2003,Beira Mar,Leiria,2,2,D,1,2,A,2.75,3.2,2.25,2.8,3.3,2.25,2.5,3,2.5,2.62,3.25,2.3,2.6,3.2,2.3,1.75,1.85
P1,02/02/2003,Belenenses,Santa Clara,1,1,D,1,1,D,1.61,3.25,5,1.6,3.35,5.5,1.65,3.3,4.4,1.6,3.3,5,1.65,3.4,4.3,1.85,1.75
P1,02/02/2003,Gil Vicente,Porto,3,5,A,1,2,A,3.75,3.25,1.8,4,3.33,1.8,4,3.2,1.75,3.75,3.3,1.8,3.35,3.25,1.9,1.75,1.85
P1,02/02/2003,Maritimo,Nacional,2,3,A,0,2,A,1.72,3.2,4.33,1.75,3.3,4.35,1.85,3.1,3.6,1.75,3.25,4,1.75,3.3,3.9,1.85,1.75
P1,02/02/2003,Sp Braga,Varzim,1,0,H,1,0,H,1.9,3.25,3.4,1.9,3.25,3.7,1.85,3.1,3.6,1.83,3.3,3.6,1.8,3.3,3.6,1.75,1.85
P1,02/02/2003,Sp Lisbon,Pacos Ferreira,4,0,H,2,0,H,1.28,4.5,8,1.25,5,9.5,1.3,4.2,8,1.25,4.5,10,1.25,4.6,8.5,1.55,2.1
P1,03/02/2003,Benfica,Moreirense,1,1,D,0,0,D,1.25,5,8,1.25,5,9.5,1.25,4.5,9,1.25,4.75,9,1.2,4.8,11,1.45,2.3
P1,03/02/2003,Guimaraes,Setubal,1,0,H,0,0,D,1.57,3.5,5,1.6,3.35,5.5,1.65,3.1,4.8,1.57,3.3,5.5,1.6,3.3,4.8,1.8,1.8
P1,05/02/2003,Sp Lisbon,Academica,1,0,H,0,0,D,1.25,4.5,8,1.25,5,8.75,1.3,4.2,8,1.25,4.6,9,1.3,4.2,8,,
P1,07/02/2003,Santa Clara,Boavista,1,1,D,1,0,H,2.625,3.1,2.375,2.8,3.3,2.25,3.1,3,2.1,2.7,3.2,2.25,2.6,3.2,2.3,1.9,1.7
P1,08/02/2003,Leiria,Benfica,0,3,A,0,2,A,2.625,3.2,2.3,2.9,3.4,2.15,2.5,3,2.5,3,3.2,2.1,2.8,3.3,2.1,1.7,1.9
P1,08/02/2003,Varzim,Sp Lisbon,1,1,D,0,1,A,3,3.2,2.1,3.4,3.4,1.95,4,3.2,1.75,3.4,3.25,1.909,3,3.3,2,1.75,1.85
P1,09/02/2003,Academica,Gil Vicente,2,0,H,1,0,H,2.4,3.25,2.5,2.35,3.4,2.6,2.2,3,2.9,2.4,3.25,2.5,2.25,3.2,2.65,1.75,1.85
P1,09/02/2003,Moreirense,Sp Braga,2,2,D,1,0,H,2.1,3.2,3,2,3.25,3.4,2.1,3,3.1,2.1,3.2,3,2,3.3,3,1.85,1.75
P1,09/02/2003,Nacional,Beira Mar,1,0,H,0,0,D,1.615,3.5,4.5,1.65,3.5,4.7,1.7,3.2,4.2,1.615,3.5,4.5,1.55,3.6,4.75,1.75,1.85
P1,09/02/2003,Pacos Ferreira,Belenenses,3,2,H,0,0,D,2.1,3.2,3,2.1,3.3,3.1,1.9,3.1,3.5,2.1,3.2,3,2,3.3,3,1.9,1.7
P1,09/02/2003,Porto,Guimaraes,2,1,H,2,0,H,1.333,4,8,1.3,4.75,8,1.3,4.2,8,1.364,4,7,1.3,4.5,7,1.6,2.05
P1,09/02/2003,Setubal,Maritimo,1,0,H,1,0,H,2.2,3.25,2.75,2.15,3.3,3,2,3.1,3.2,2.2,3.25,2.75,2.1,3.3,2.8,1.9,1.7
P1,15/02/2003,Boavista,Pacos Ferreira,0,0,D,0,0,D,1.571,3.5,5,1.57,3.5,5.5,1.5,3.5,5.4,1.533,3.4,5.5,1.55,3.3,5.3,1.75,1.85
P1,15/02/2003,Maritimo,Porto,2,1,H,1,0,H,5,3.5,1.571,4.25,3.5,1.72,4.6,3.4,1.6,4.5,3.5,1.615,4,3.4,1.7,1.75,1.85
P1,16/02/2003,Beira Mar,Setubal,5,3,H,4,2,H,2.2,3.25,2.75,2.2,3.1,3.05,2.2,2.9,3,2.1,3.2,3,2.2,3.2,2.7,1.9,1.7
P1,16/02/2003,Belenenses,Varzim,4,1,H,1,0,H,1.909,3.2,3.5,1.9,3.25,3.7,1.75,3.2,4,1.85,3.25,3.6,1.95,3.1,3.35,1.7,1.9
P1,16/02/2003,Benfica,Nacional,2,0,H,2,0,H,1.286,4.5,8,1.28,4.75,9,1.3,4.2,8,1.286,4.333,8.5,1.25,4.75,8,1.5,2.25
P1,16/02/2003,Gil Vicente,Santa Clara,1,2,A,0,0,D,1.533,3.4,5.5,1.6,3.5,5.2,1.6,3.2,5,1.571,3.5,5,1.55,3.3,5.3,1.7,1.9
P1,16/02/2003,Leiria,Moreirense,2,2,D,1,0,H,1.667,3.3,4.5,1.68,3.35,4.75,1.65,3.1,4.8,1.667,3.4,4.333,1.65,3.3,4.4,1.8,1.8
P1,16/02/2003,Sp Lisbon,Sp Braga,2,0,H,0,0,D,1.286,4.5,8,1.33,4.5,7.75,1.35,4,7,1.3,4.333,8,1.35,4.1,6.5,1.5,2.25
P1,17/02/2003,Guimaraes,Academica,1,0,H,0,0,D,1.533,3.4,5.5,1.58,3.6,5.2,1.6,3.2,5,1.571,3.5,5,1.6,3.4,4.6,1.75,1.85
P1,21/02/2003,Sp Braga,Belenenses,1,1,D,0,0,D,1.8,3.25,3.75,1.85,3.3,3.9,2,3,3.3,1.8,3.25,3.8,1.8,3.4,3.5,1.9,1.7
P1,22/02/2003,Setubal,Benfica,2,6,A,2,1,H,4.5,3.25,1.667,4.45,3.55,1.68,4.2,3.2,1.7,4.333,3.4,1.667,4.4,3.3,1.65,1.8,1.8
P1,23/02/2003,Academica,Maritimo,2,0,H,1,0,H,2,3.2,3.2,2,3.3,3.35,1.85,3.1,3.6,2,3.2,3.2,1.9,3.25,3.3,1.85,1.75
P1,23/02/2003,Pacos Ferreira,Gil Vicente,2,0,H,1,0,H,2.25,3.2,2.75,2.25,3.25,2.85,2,3,3.3,2.2,3.2,2.8,2.1,3.3,2.8,1.85,1.75
P1,23/02/2003,Porto,Beira Mar,3,0,H,2,0,H,1.143,6,12,1.15,6,14,1.2,5,10,1.143,6,12,1.15,6,10,1.5,2.22
P1,23/02/2003,Santa Clara,Guimaraes,2,1,H,1,0,H,2.625,3.1,2.375,2.7,3.15,2.4,2.5,3,2.5,2.7,3.2,2.25,2.7,3,2.3,1.9,1.7
P1,23/02/2003,Varzim,Boavista,1,1,D,1,1,D,2.3,3.2,2.625,2.5,3.25,2.55,2.3,2.9,2.8,2.4,3.2,2.5,2.35,3.15,2.55,1.95,1.65
P1,24/02/2003,Moreirense,Sp Lisbon,1,2,A,0,1,A,3.75,3.25,1.8,4,3.3,1.82,4,3.2,1.75,4,3.3,1.75,3.5,3.2,1.85,1.8,1.8
P1,24/02/2003,Nacional,Leiria,2,2,D,1,0,H,2.1,3.2,3,2.2,3.25,2.95,2.2,2.9,3,2.25,3.2,2.7,2,3.3,3,1.9,1.7
P1,28/02/2003,Maritimo,Santa Clara,1,1,D,1,0,H,1.727,3.2,4.333,1.8,3.3,4.1,1.85,3.1,3.6,1.727,3.4,4,1.7,3.35,4,1.85,1.75
P1,01/03/2003,Belenenses,Sp Lisbon,1,1,D,0,1,A,3.2,3.2,2,3.65,3.3,1.9,3.6,3.1,1.85,3.4,3.25,1.909,3.4,3.3,1.85,1.7,1.9
P1,01/03/2003,Leiria,Setubal,1,1,D,1,0,H,1.571,3.5,5,1.7,3.45,4.45,1.75,3.1,4.2,1.6,3.4,4.8,1.6,3.5,4.4,1.7,1.9
P1,02/03/2003,Beira Mar,Academica,1,0,H,0,0,D,2.2,3.25,2.75,2.2,3.25,2.95,2.1,3,3.1,2.1,3.25,2.9,2.1,3.3,2.8,1.8,1.8
P1,02/03/2003,Gil Vicente,Varzim,2,1,H,1,0,H,1.8,3.3,3.75,1.8,3.3,4.1,1.8,3.1,3.8,1.75,3.3,4,1.75,3.3,3.8,1.75,1.85
P1,02/03/2003,Guimaraes,Pacos Ferreira,1,4,A,1,4,A,1.615,3.5,4.5,1.6,3.6,5,1.65,3.2,4.6,1.571,3.5,5,1.6,3.4,4.6,1.9,1.7
P1,02/03/2003,Nacional,Moreirense,1,1,D,1,1,D,1.833,3.2,3.75,1.9,3.1,3.95,2,3,3.3,1.9,3.25,3.4,1.7,3.2,4.2,1.85,1.75
P1,03/03/2003,Boavista,Sp Braga,2,1,H,1,0,H,1.667,3.4,4.333,1.6,3.6,5,1.65,3.2,4.6,1.615,3.4,4.75,1.6,3.4,4.6,1.8,1.8
P1,04/03/2003,Benfica,Porto,0,1,A,0,1,A,2.25,3.2,2.75,2.25,3.1,2.95,2.3,2.8,2.9,2.3,3.2,2.75,2.25,3.25,2.7,1.7,1.9
P1,14/03/2003,Moreirense,Belenenses,3,1,H,0,1,A,2.1,3.25,3,2.2,3.25,2.95,2.4,2.7,2.9,2.2,3.2,2.8,2.2,3.15,2.75,1.75,1.85
P1,15/03/2003,Academica,Benfica,1,4,A,0,3,A,4,3.5,1.72,4.1,3.5,1.75,4.4,3.3,1.65,4,3.4,1.73,4.1,3.5,1.65,1.7,1.9
P1,16/03/2003,Pacos Ferreira,Maritimo,0,0,D,0,0,D,1.72,3.4,4.33,1.75,3.4,4.25,1.7,3.2,4.2,1.7,3.4,4.2,1.65,3.4,4.2,1.75,1.85
P1,16/03/2003,Porto,Leiria,2,0,H,1,0,H,1.25,5,8.5,1.21,5.5,10,1.3,4,8.5,1.25,5,8,1.2,4.65,11,1.5,2.25
P1,16/03/2003,Santa Clara,Beira Mar,3,1,H,1,0,H,1.72,3.5,4,1.75,3.4,4.25,1.85,3,3.8,1.8,3.25,3.8,1.8,3.15,3.8,1.8,1.8
P1,16/03/2003,Setubal,Nacional,2,2,D,1,2,A,2.25,3.2,2.75,2.2,3.2,3,2.2,2.9,3,2.2,3.25,2.75,2.2,3.15,2.75,1.85,1.75
P1,16/03/2003,Sp Braga,Gil Vicente,0,0,D,0,0,D,2.1,3.1,3.1,2.1,3.1,3.3,2,3,3.3,2.1,3.1,3.1,2,3.2,3.1,1.85,1.75
P1,16/03/2003,Sp Lisbon,Boavista,1,1,D,1,1,D,1.5,3.5,6,1.55,3.75,5.25,1.55,3.4,5,1.53,3.4,5.5,1.44,3.6,6.5,1.7,1.9
P1,17/03/2003,Varzim,Guimaraes,0,1,A,0,0,D,2.5,3.2,2.5,2.55,3.3,2.45,2.4,2.8,2.8,2.5,3.1,2.5,2.45,3.2,2.4,1.9,1.7
P1,21/03/2003,Gil Vicente,Sp Lisbon,1,0,H,1,0,H,3.25,3.4,1.9,3.3,3.25,2,3.6,3.1,1.85,3.4,3.25,1.909,3.85,3.1,1.8,1.75,1.85
P1,22/03/2003,Benfica,Santa Clara,1,0,H,0,0,D,1.25,4.5,10,1.23,5,10,1.2,5,10,1.222,5,9.5,1.3,4.2,7.5,1.5,2.25
P1,23/03/2003,Beira Mar,Pacos Ferreira,3,1,H,2,1,H,2.3,3.2,2.6,2.3,3.25,2.7,2.3,2.9,2.8,2.3,3.2,2.625,2.35,3.1,2.55,1.8,1.8
P1,23/03/2003,Guimaraes,Sp Braga,1,1,D,0,0,D,1.667,3.4,4.333,1.7,3.3,4.5,1.65,3.2,4.6,1.7,3.3,4.333,1.75,3.3,3.8,1.8,1.8
P1,23/03/2003,Leiria,Academica,0,0,D,0,0,D,1.571,3.5,5,1.55,3.55,5.4,1.65,3.2,4.6,1.533,3.4,5.5,1.65,3.25,4.5,1.75,1.85
P1,23/03/2003,Maritimo,Varzim,2,0,H,1,0,H,1.615,3.25,5,1.65,3.4,4.75,1.75,3.2,4,1.615,3.3,5,1.6,3.3,4.7,1.8,1.8
P1,23/03/2003,Setubal,Moreirense,0,2,A,0,1,A,2.1,3.2,3,2.1,3.15,3.15,2,3,3.3,2.2,3.1,2.875,2.3,3,2.7,1.75,1.85
P1,24/03/2003,Boavista,Belenenses,1,3,A,1,0,H,1.615,3.25,5,1.65,3.35,4.85,1.65,3.2,4.6,1.571,3.5,5,1.6,3.4,4.6,1.75,1.85
P1,24/03/2003,Nacional,Porto,1,2,A,1,0,H,5,3.5,1.571,4.9,3.5,1.6,4.8,3.5,1.55,4.5,3.4,1.615,3.9,3.4,1.7,1.75,1.85
P1,05/04/2003,Moreirense,Boavista,1,1,D,1,0,H,2.375,3.1,2.625,2.45,3.1,2.6,2.3,2.8,2.9,2.4,3.1,2.6,2.35,3,2.65,1.85,1.75
P1,05/04/2003,Pacos Ferreira,Benfica,1,3,A,1,3,A,3.75,3.25,1.8,3.8,3.2,1.85,4,3.2,1.75,4,3.25,1.75,3.8,3.3,1.75,1.75,1.85
P1,06/04/2003,Academica,Nacional,2,2,D,1,1,D,2,3.2,3.2,1.9,3.25,3.55,1.9,3.1,3.5,1.85,3.3,3.5,1.9,3.25,3.3,1.7,1.9
P1,06/04/2003,Porto,Setubal,3,0,H,1,0,H,1.143,6,12,1.15,6,12,1.15,6,12,1.143,6,11,1.15,5.4,12,1.4,2.5
P1,06/04/2003,Santa Clara,Leiria,1,3,A,0,0,D,2.2,3.25,2.75,2.25,3.1,2.85,2.1,3,3.1,2.2,3.25,2.75,2.1,3.3,2.8,1.8,1.8
P1,06/04/2003,Sp Braga,Maritimo,0,1,A,0,0,D,1.833,3.25,3.75,1.9,3.25,3.55,1.9,3.1,3.5,1.85,3.25,3.6,1.8,3.3,3.6,1.75,1.85
P1,06/04/2003,Sp Lisbon,Guimaraes,1,1,D,0,1,A,1.533,3.4,5.5,1.55,3.7,5,1.4,3.7,6.5,1.5,3.6,5.5,1.55,3.4,5,1.7,1.9
P1,06/04/2003,Varzim,Beira Mar,1,0,H,1,0,H,2,3.2,3.2,1.95,3.2,3.45,1.9,3.1,3.5,1.909,3.25,3.4,2,3.2,3.1,1.8,1.8
P1,07/04/2003,Belenenses,Gil Vicente,1,1,D,1,1,D,2,3.2,3.2,2,3.2,3.3,1.85,3.1,3.6,1.95,3.25,3.25,2.05,3.15,3,1.8,1.8
P1,18/04/2003,Gil Vicente,Boavista,1,0,H,1,0,H,2.1,3.2,3,2.1,3.15,3.15,2,3.1,3.2,2.1,3.2,3,2,3.2,3.1,1.8,1.8
P1,18/04/2003,Leiria,Pacos Ferreira,0,1,A,0,0,D,1.727,3.4,4,1.71,3.25,4.5,1.8,3.1,3.8,1.75,3.3,4,1.85,3.2,3.5,,
P1,19/04/2003,Beira Mar,Sp Braga,2,2,D,2,1,H,2.1,3.2,3,2.1,3.25,3,2,3.1,3.2,2,3.2,3.2,1.8,3.3,3.6,1.75,1.85
P1,19/04/2003,Maritimo,Sp Lisbon,0,3,A,0,1,A,2.625,3.2,2.3,2.72,3.25,2.27,3,3.1,2.1,2.75,3.2,2.25,2.5,3.3,2.37,1.8,1.8
P1,19/04/2003,Nacional,Santa Clara,2,1,H,1,0,H,1.833,3.2,3.75,1.91,3.2,3.6,2,2.9,3.4,1.85,3.2,3.6,2,3,3.3,1.85,1.75
P1,19/04/2003,Porto,Moreirense,2,1,H,1,0,H,1.222,5,9,1.21,5,11,1.25,4.5,9,1.222,5,9.5,1.22,5.5,8,1.5,2.25
P1,19/04/2003,Setubal,Academica,3,1,H,2,1,H,2.25,3.2,2.75,2.27,3.25,2.72,2.1,3,3.1,2.2,3.25,2.75,2.2,3,2.85,1.85,1.75
P1,21/04/2003,Benfica,Varzim,2,1,H,1,0,H,1.22,5,9,1.21,5,11,1.25,4.5,9,1.2,5,10,1.22,5,8.5,1.5,2.25
P1,21/04/2003,Guimaraes,Belenenses,1,0,H,0,0,D,1.8,3.3,3.75,1.85,3.3,3.75,1.8,3.1,3.8,1.8,3.3,3.75,1.8,3.2,3.5,1.8,1.8
P1,25/04/2003,Sp Lisbon,Beira Mar,1,1,D,0,0,D,1.222,5,9,1.2,5.5,10,1.2,5,10,1.222,5,9,1.25,4.4,9,1.5,2.25
P1,26/04/2003,Belenenses,Maritimo,3,1,H,1,0,H,1.8,3.25,3.75,1.8,3.25,4,1.75,3.2,4,1.8,3.25,3.8,1.8,3.2,3.7,1.8,1.8
P1,26/04/2003,Sp Braga,Benfica,1,3,A,1,2,A,3.6,3.4,1.8,3.4,3.3,1.9,4.4,3.3,1.65,3.6,3.4,1.8,4.2,3.25,1.72,1.7,1.9
P1,27/04/2003,Moreirense,Gil Vicente,2,1,H,1,1,D,2.25,3.2,2.75,2.2,3.1,3,1.9,3.1,3.5,2.2,3.1,2.9,2.2,3,2.85,1.85,1.75
P1,27/04/2003,Pacos Ferreira,Nacional,3,3,D,0,2,A,1.909,3.25,3.4,1.85,3.1,4.1,1.85,3.1,3.6,1.85,3.1,3.8,1.9,3.1,3.45,1.75,1.85
P1,27/04/2003,Santa Clara,Setubal,1,0,H,0,0,D,1.8,3.25,3.75,1.75,3.35,4.1,1.9,3.1,3.5,1.727,3.4,4,1.8,3.1,3.85,1.75,1.85
P1,27/04/2003,Varzim,Leiria,0,2,A,0,1,A,2.1,3.2,3,2.05,3.1,3.3,1.85,3.1,3.6,2.1,3.2,3,2,3.2,3.1,1.85,1.75
P1,28/04/2003,Academica,Porto,1,1,D,1,0,H,5,3.5,1.571,4,3.85,1.6,4.4,3.3,1.65,4.75,3.6,1.571,5.25,3.6,1.5,1.65,1.95
P1,28/04/2003,Boavista,Guimaraes,3,1,H,2,0,H,2.1,3.2,3,2.05,3.1,3.3,1.9,3.1,3.5,2,3.2,3.2,2,3.1,3.2,,
P1,02/05/2003,Beira Mar,Belenenses,2,1,H,2,0,H,2.1,3.2,3,2.1,3.3,3,1.8,3.3,3.6,2.1,3.25,2.9,2.1,3.2,3,1.75,1.85
P1,03/05/2003,Benfica,Sp Lisbon,1,2,A,0,2,A,1.727,3.2,4.333,1.8,3.25,4.1,1.85,3.1,3.6,1.8,3.25,3.8,1.8,3.1,4,1.8,1.8
P1,04/05/2003,Academica,Moreirense,1,1,D,0,1,A,2.1,3.2,3,2.1,3.3,3.12,2,3,3.3,2,3.2,3.2,2.1,3.2,3,1.8,1.8
P1,04/05/2003,Leiria,Sp Braga,1,1,D,1,0,H,1.8,3.25,3.75,1.83,3.3,3.96,2,3,3.3,1.85,3.25,3.6,1.8,3.1,4,1.8,1.8
P1,04/05/2003,Maritimo,Boavista,0,0,D,0,0,D,2.1,3,3.2,2.1,3.1,3.3,2.3,2.7,3,2.1,3.1,3.1,2,3.1,3.3,1.85,1.75
P1,04/05/2003,Nacional,Varzim,2,0,H,2,0,H,1.8,3.1,4,1.75,3.35,4.35,1.9,2.9,3.8,,,,1.8,3.1,4,1.8,1.8
P1,04/05/2003,Porto,Santa Clara,5,0,H,2,0,H,1.2,5,11,1.24,5.5,9,1.25,4.5,9,1.222,5,9,1.2,5,11,1.55,2.15
P1,04/05/2003,Setubal,Pacos Ferreira,0,2,A,0,0,D,2.2,3.25,2.75,2.1,3.35,3,2.1,3.1,3,2.1,3.3,2.875,2.1,3.3,2.87,1.85,1.75
P1,05/05/2003,Guimaraes,Gil Vicente,1,1,D,0,0,D,1.8,3.25,3.75,1.83,3.3,3.96,1.75,3.2,4,1.833,3.25,3.75,1.83,3.3,3.6,1.8,1.8
P1,09/05/2003,Boavista,Beira Mar,1,0,H,0,0,D,1.667,3.25,4.5,1.61,3.35,5.25,1.5,3.2,6,1.571,3.4,5,1.66,3.3,4.5,1.85,1.75
P1,10/05/2003,Belenenses,Benfica,2,4,A,1,2,A,3.4,3.25,1.909,3.75,3.4,1.82,3.5,3.1,1.9,3.5,3.4,1.833,3.75,3.3,1.8,1.7,1.9
P1,10/05/2003,Moreirense,Guimaraes,1,2,A,0,1,A,2.2,3.25,2.75,2.15,3.33,2.9,2,2.8,3.6,2.2,3.25,2.75,2.1,3.3,2.87,1.8,1.8
P1,11/05/2003,Gil Vicente,Maritimo,0,1,A,0,1,A,1.727,3.2,4.333,1.72,3.4,4.25,1.9,3,3.6,1.727,3.25,4.2,1.72,3.2,4.33,1.75,1.85
P1,11/05/2003,Pacos Ferreira,Porto,1,0,H,0,0,D,3.2,3.2,2,3.5,3.2,1.95,3.5,3.1,1.9,3.5,3.3,1.85,3.3,3.3,1.9,1.7,1.9
P1,11/05/2003,Santa Clara,Academica,0,0,D,0,0,D,1.833,3.25,3.75,1.85,3.25,3.85,1.8,3.1,3.8,1.85,3.25,3.6,1.8,3.3,3.75,1.75,1.85
P1,11/05/2003,Sp Braga,Nacional,4,1,H,3,0,H,1.8,3.25,3.75,1.78,3.35,4,1.75,3,4.4,1.8,3.25,3.75,1.83,3.2,3.75,1.75,1.85
P1,11/05/2003,Varzim,Setubal,3,2,H,1,0,H,1.8,3.25,3.75,1.8,3.5,3.75,1.8,3.3,3.6,1.8,3.3,3.75,1.8,3.3,3.75,1.75,1.85
P1,12/05/2003,Sp Lisbon,Leiria,1,1,D,0,1,A,1.4,3.75,7,1.4,4,7,1.45,3.8,5.4,1.444,3.75,6,1.44,3.75,6,1.5,2.25
P1,16/05/2003,Maritimo,Guimaraes,1,0,H,0,0,D,2.25,3.2,2.75,2.25,3.2,2.8,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,2.8,1.8,1.8
P1,17/05/2003,Leiria,Belenenses,1,4,A,0,2,A,1.8,3.3,3.75,1.85,3.25,3.75,2,3,3.3,1.85,3.25,3.6,1.83,3.3,3.6,1.7,1.9
P1,17/05/2003,Nacional,Sp Lisbon,1,1,D,0,0,D,2.75,3.25,2.2,3.3,3.2,2,2.9,3,2.2,2.9,3.25,2.1,3.4,3.25,1.9,1.7,1.9
